id	cog	cog_name	ko	ko_name	pfams	pfam_names
OG0004500	NA	No Annotation	NA	No Annotation	NA	NA
OG0004501	NA	No Annotation	NA	No Annotation	NA	NA
OG0004502	NA	No Annotation	NA	No Annotation	NA	NA
OG0004503	NA	No Annotation	NA	No Annotation	NA	NA
OG0004504	NA	No Annotation	NA	No Annotation	NA	NA
OG0004505	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	NA	No Annotation	PF00535.29	Glycos_transf_2
OG0004506	NA	No Annotation	NA	No Annotation	NA	NA
OG0004507	NA	No Annotation	NA	No Annotation	NA	NA
OG0004508	NA	No Annotation	NA	No Annotation	NA	NA
OG0004509	NA	No Annotation	NA	No Annotation	NA	NA
OG0004510	NA	No Annotation	NA	No Annotation	NA	NA
OG0004511	COG1300	Stage II sporulation protein SpoIIM, component of the engulfment complex	NA	No Annotation	NA	NA
OG0004512	NA	No Annotation	NA	No Annotation	NA	NA
OG0004513	NA	No Annotation	NA	No Annotation	NA	NA
OG0004514	NA	No Annotation	NA	No Annotation	NA	NA
OG0004515	NA	No Annotation	NA	No Annotation	NA	NA
OG0004516	NA	No Annotation	NA	No Annotation	NA	NA
OG0004517	NA	No Annotation	NA	No Annotation	NA	NA
OG0004518	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	NA	NA
OG0004519	NA	No Annotation	NA	No Annotation	PF01420.22	Methylase_S
OG0004520	COG0286	Type I restriction-modification system, DNA methylase subunit	K03427	type I restriction enzyme M protein [EC:2.1.1.72]	PF02384.19	N6_Mtase
OG0004521	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG or 23S rRNA G745 methylase RmlAII or tRNA-U5 methylase TRM9	NA	No Annotation	PF08241.15	Methyltransf_11
OG0004522	NA	No Annotation	NA	No Annotation	NA	NA
OG0004523	NA	No Annotation	NA	No Annotation	NA	NA
OG0004524	NA	No Annotation	NA	No Annotation	NA	NA
OG0004525	NA	No Annotation	NA	No Annotation	PF00370.24	FGGY_N
OG0004526	NA	No Annotation	NA	No Annotation	NA	NA
OG0004527	COG0126	3-phosphoglycerate kinase	NA	No Annotation	PF00162.22	PGK
OG0004528	NA	No Annotation	NA	No Annotation	NA	NA
OG0004529	COG1112	Superfamily I DNA and/or RNA helicase	NA	No Annotation	PF13086.9,PF13087.9,PF13091.9	AAA_11,AAA_12,PLDc_2
OG0004530	NA	No Annotation	NA	No Annotation	NA	NA
OG0004531	NA	No Annotation	NA	No Annotation	NA	NA
OG0004532	NA	No Annotation	NA	No Annotation	NA	NA
OG0004533	NA	No Annotation	NA	No Annotation	PF10066.12	DUF2304
OG0004534	NA	No Annotation	NA	No Annotation	NA	NA
OG0004535	NA	No Annotation	NA	No Annotation	NA	NA
OG0004536	NA	No Annotation	NA	No Annotation	NA	NA
OG0004537	NA	No Annotation	NA	No Annotation	NA	NA
OG0004538	COG0438	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	NA	No Annotation	PF13692.9	Glyco_trans_1_4
OG0004539	NA	No Annotation	NA	No Annotation	NA	NA
OG0004540	NA	No Annotation	NA	No Annotation	NA	NA
OG0004541	NA	No Annotation	NA	No Annotation	NA	NA
OG0004542	NA	No Annotation	NA	No Annotation	NA	NA
OG0004543	NA	No Annotation	NA	No Annotation	NA	NA
OG0004544	NA	No Annotation	NA	No Annotation	NA	NA
OG0004545	NA	No Annotation	NA	No Annotation	NA	NA
OG0004546	NA	No Annotation	NA	No Annotation	NA	NA
OG0004547	NA	No Annotation	NA	No Annotation	NA	NA
OG0004548	NA	No Annotation	NA	No Annotation	NA	NA
OG0004549	COG0438	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	NA	No Annotation	PF00534.23	Glycos_transf_1
OG0004550	NA	No Annotation	NA	No Annotation	NA	NA
OG0004551	COG0396	Fe-S cluster assembly ATPase SufC	K09013	Fe-S cluster assembly ATP-binding protein	PF00005.30	ABC_tran
OG0004552	NA	No Annotation	NA	No Annotation	NA	NA
OG0004553	NA	No Annotation	NA	No Annotation	NA	NA
OG0004554	NA	No Annotation	NA	No Annotation	NA	NA
OG0004555	COG0412	Dienelactone hydrolase	NA	No Annotation	PF01738.21	DLH
OG0004556	NA	No Annotation	NA	No Annotation	NA	NA
OG0004557	NA	No Annotation	NA	No Annotation	NA	NA
OG0004558	NA	No Annotation	NA	No Annotation	NA	NA
OG0004559	NA	No Annotation	NA	No Annotation	NA	NA
OG0004560	NA	No Annotation	NA	No Annotation	NA	NA
OG0004561	COG0162	Tyrosyl-tRNA synthetase	NA	No Annotation	NA	NA
OG0004562	NA	No Annotation	NA	No Annotation	NA	NA
OG0004563	NA	No Annotation	NA	No Annotation	NA	NA
OG0004564	NA	No Annotation	NA	No Annotation	NA	NA
OG0004565	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	NA	No Annotation	PF00027.32	cNMP_binding
OG0004566	NA	No Annotation	NA	No Annotation	NA	NA
OG0004567	NA	No Annotation	NA	No Annotation	NA	NA
OG0004568	NA	No Annotation	NA	No Annotation	NA	NA
OG0004569	NA	No Annotation	NA	No Annotation	NA	NA
OG0004570	NA	No Annotation	NA	No Annotation	NA	NA
OG0004571	NA	No Annotation	NA	No Annotation	NA	NA
OG0004572	NA	No Annotation	NA	No Annotation	NA	NA
OG0004573	NA	No Annotation	NA	No Annotation	NA	NA
OG0004574	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	NA	No Annotation	PF00583.28	Acetyltransf_1
OG0004575	NA	No Annotation	NA	No Annotation	NA	NA
OG0004576	NA	No Annotation	NA	No Annotation	NA	NA
OG0004577	NA	No Annotation	NA	No Annotation	NA	NA
OG0004578	NA	No Annotation	NA	No Annotation	NA	NA
OG0004579	NA	No Annotation	NA	No Annotation	NA	NA
OG0004580	COG0574	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	NA	No Annotation	PF01326.22	PPDK_N
OG0004581	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	NA	No Annotation	NA	NA
OG0004582	COG2755	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK	NA	No Annotation	NA	NA
OG0004583	COG0398	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	NA	No Annotation	PF09335.14	SNARE_assoc
OG0004584	NA	No Annotation	NA	No Annotation	NA	NA
OG0004585	NA	No Annotation	NA	No Annotation	PF13692.9	Glyco_trans_1_4
OG0004586	NA	No Annotation	NA	No Annotation	NA	NA
OG0004587	NA	No Annotation	NA	No Annotation	NA	NA
OG0004588	NA	No Annotation	NA	No Annotation	NA	NA
OG0004589	NA	No Annotation	NA	No Annotation	NA	NA
OG0004590	COG3696	Cu/Ag efflux pump CusA	NA	No Annotation	NA	NA
OG0004591	NA	No Annotation	NA	No Annotation	NA	NA
OG0004592	NA	No Annotation	NA	No Annotation	NA	NA
OG0004593	NA	No Annotation	NA	No Annotation	NA	NA
OG0004594	COG0417	DNA polymerase B elongation subunit	NA	No Annotation	PF03104.22	DNA_pol_B_exo1
OG0004595	NA	No Annotation	NA	No Annotation	NA	NA
OG0004596	NA	No Annotation	NA	No Annotation	NA	NA
OG0004597	NA	No Annotation	NA	No Annotation	NA	NA
OG0004598	NA	No Annotation	NA	No Annotation	NA	NA
OG0004599	NA	No Annotation	NA	No Annotation	NA	NA
OG0004600	NA	No Annotation	NA	No Annotation	NA	NA
OG0004601	NA	No Annotation	NA	No Annotation	NA	NA
OG0004602	NA	No Annotation	NA	No Annotation	NA	NA
OG0004603	COG3680	Uncharacterized protein, contains GIY-YIG domain	K09968	uncharacterized protein	NA	NA
OG0004604	NA	No Annotation	NA	No Annotation	NA	NA
OG0004605	COG0346	Glyoxalase, catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	NA	No Annotation	NA	NA
OG0004606	NA	No Annotation	NA	No Annotation	NA	NA
OG0004607	NA	No Annotation	NA	No Annotation	PF05118.18	Asp_Arg_Hydrox
OG0004608	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG or 23S rRNA G745 methylase RmlAII or tRNA-U5 methylase TRM9	NA	No Annotation	PF08241.15	Methyltransf_11
OG0004609	NA	No Annotation	NA	No Annotation	NA	NA
OG0004610	NA	No Annotation	NA	No Annotation	NA	NA
OG0004611	NA	No Annotation	NA	No Annotation	NA	NA
OG0004612	NA	No Annotation	NA	No Annotation	NA	NA
OG0004613	COG0538	Isocitrate dehydrogenase	NA	No Annotation	PF00180.23	Iso_dh
OG0004614	NA	No Annotation	NA	No Annotation	NA	NA
OG0004615	NA	No Annotation	NA	No Annotation	NA	NA
OG0004616	NA	No Annotation	NA	No Annotation	NA	NA
OG0004617	NA	No Annotation	NA	No Annotation	NA	NA
OG0004618	NA	No Annotation	NA	No Annotation	NA	NA
OG0004619	NA	No Annotation	NA	No Annotation	NA	NA
OG0004620	COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	NA	No Annotation	NA	NA
OG0004621	COG2112	Predicted Ser/Thr protein kinase	NA	No Annotation	NA	NA
OG0004622	NA	No Annotation	NA	No Annotation	NA	NA
OG0004623	NA	No Annotation	NA	No Annotation	NA	NA
OG0004624	NA	No Annotation	NA	No Annotation	NA	NA
OG0004625	NA	No Annotation	NA	No Annotation	NA	NA
OG0004626	NA	No Annotation	NA	No Annotation	NA	NA
OG0004627	NA	No Annotation	NA	No Annotation	NA	NA
OG0004628	COG1807	PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA	NA	No Annotation	NA	NA
OG0004629	NA	No Annotation	NA	No Annotation	NA	NA
OG0004630	NA	No Annotation	NA	No Annotation	NA	NA
OG0004631	NA	No Annotation	NA	No Annotation	NA	NA
OG0004632	NA	No Annotation	NA	No Annotation	NA	NA
OG0004633	NA	No Annotation	NA	No Annotation	NA	NA
OG0004634	COG3555	Aspartyl/asparaginyl beta-hydroxylase, cupin superfamily,includes lipid A hydroxylase LpxO	NA	No Annotation	PF05118.18	Asp_Arg_Hydrox
OG0004635	NA	No Annotation	NA	No Annotation	NA	NA
OG0004636	NA	No Annotation	NA	No Annotation	NA	NA
OG0004637	NA	No Annotation	NA	No Annotation	NA	NA
OG0004638	COG2020	Protein-S-isoprenylcysteine O-methyltransferase Ste14	K21310	methanethiol S-methyltransferase [EC:2.1.1.334]	NA	NA
OG0004639	NA	No Annotation	NA	No Annotation	NA	NA
OG0004640	NA	No Annotation	NA	No Annotation	NA	NA
OG0004641	COG0438	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	NA	No Annotation	PF00534.23	Glycos_transf_1
OG0004642	COG0547	Anthranilate phosphoribosyltransferase, glycosyltransferase domain	NA	No Annotation	NA	NA
OG0004643	COG4088	tRNA uridine 5-carbamoylmethylation regulator Kti12	NA	No Annotation	NA	NA
OG0004644	COG0673	Predicted dehydrogenase	NA	No Annotation	PF01408.25	GFO_IDH_MocA
OG0004645	COG1112	Superfamily I DNA and/or RNA helicase	NA	No Annotation	PF13086.9,PF13087.9,PF18741.4	AAA_11,AAA_12,MTES_1575
OG0004646	NA	No Annotation	NA	No Annotation	NA	NA
OG0004647	COG2110	O-acetyl-ADP-ribose deacetylase (regulator of RNase III), contains Macro domain	NA	No Annotation	PF01661.24	Macro
OG0004648	NA	No Annotation	NA	No Annotation	PF14487.9	DarT
OG0004649	NA	No Annotation	NA	No Annotation	NA	NA
OG0004650	NA	No Annotation	NA	No Annotation	NA	NA
OG0004651	NA	No Annotation	NA	No Annotation	NA	NA
OG0004652	NA	No Annotation	NA	No Annotation	NA	NA
OG0004653	NA	No Annotation	NA	No Annotation	NA	NA
OG0004654	NA	No Annotation	NA	No Annotation	NA	NA
OG0004655	NA	No Annotation	NA	No Annotation	NA	NA
OG0004656	NA	No Annotation	NA	No Annotation	NA	NA
OG0004657	COG1475	Chromosome segregation protein Spo0J, contains ParB-like CTPase domain	NA	No Annotation	PF02195.21	ParBc
OG0004658	NA	No Annotation	NA	No Annotation	NA	NA
OG0004659	NA	No Annotation	NA	No Annotation	NA	NA
OG0004660	NA	No Annotation	NA	No Annotation	NA	NA
OG0004661	NA	No Annotation	NA	No Annotation	NA	NA
OG0004662	NA	No Annotation	NA	No Annotation	NA	NA
OG0004663	NA	No Annotation	NA	No Annotation	NA	NA
OG0004664	COG2994	ACP:protein(Lys) acyltransferase, toxin activator, CyaC/HlyC family	K07389	cytolysin-activating lysine-acyltransferase [EC:2.3.1.-]	PF02794.19	HlyC
OG0004665	NA	No Annotation	NA	No Annotation	NA	NA
OG0004666	COG4969	Type IV pilus major pilin PilA	NA	No Annotation	NA	NA
OG0004667	NA	No Annotation	NA	No Annotation	NA	NA
OG0004668	NA	No Annotation	NA	No Annotation	NA	NA
OG0004669	NA	No Annotation	NA	No Annotation	NA	NA
OG0004670	NA	No Annotation	NA	No Annotation	NA	NA
OG0004671	NA	No Annotation	NA	No Annotation	NA	NA
OG0004672	NA	No Annotation	NA	No Annotation	NA	NA
OG0004673	NA	No Annotation	NA	No Annotation	NA	NA
OG0004674	NA	No Annotation	NA	No Annotation	NA	NA
OG0004675	COG0535	Radical SAM superfamily maturase, SkfB/NifB/PqqE family	NA	No Annotation	PF04055.24	Radical_SAM
OG0004676	NA	No Annotation	NA	No Annotation	NA	NA
OG0004677	COG5662	Transmembrane transcriptional regulator RsiW (anti-sigma-W factor)	NA	No Annotation	NA	NA
OG0004678	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	K03088	RNA polymerase sigma-70 factor, ECF subfamily	PF04542.17,PF08281.15	Sigma70_r2,Sigma70_r4_2
OG0004679	COG4520	Surface antigen	NA	No Annotation	NA	NA
OG0004680	NA	No Annotation	NA	No Annotation	NA	NA
OG0004681	COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	NA	No Annotation	NA	NA
OG0004682	NA	No Annotation	NA	No Annotation	NA	NA
OG0004683	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	NA	No Annotation	PF00535.29	Glycos_transf_2
OG0004684	NA	No Annotation	NA	No Annotation	NA	NA
OG0004685	NA	No Annotation	NA	No Annotation	NA	NA
OG0004686	NA	No Annotation	NA	No Annotation	NA	NA
OG0004687	NA	No Annotation	NA	No Annotation	NA	NA
OG0004688	NA	No Annotation	NA	No Annotation	NA	NA
OG0004689	NA	No Annotation	NA	No Annotation	NA	NA
OG0004690	NA	No Annotation	NA	No Annotation	NA	NA
OG0004691	NA	No Annotation	NA	No Annotation	NA	NA
OG0004692	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	NA	No Annotation	PF00106.28	adh_short
OG0004693	NA	No Annotation	NA	No Annotation	NA	NA
OG0004694	NA	No Annotation	NA	No Annotation	NA	NA
OG0004695	NA	No Annotation	NA	No Annotation	NA	NA
OG0004696	NA	No Annotation	NA	No Annotation	NA	NA
OG0004697	NA	No Annotation	NA	No Annotation	NA	NA
OG0004698	COG0583	DNA-binding transcriptional regulator, LysR family	NA	No Annotation	PF00126.30,PF03466.23	HTH_1,LysR_substrate
OG0004699	NA	No Annotation	NA	No Annotation	NA	NA
OG0004700	NA	No Annotation	NA	No Annotation	NA	NA
OG0004701	NA	No Annotation	NA	No Annotation	NA	NA
OG0004702	NA	No Annotation	NA	No Annotation	NA	NA
OG0004703	NA	No Annotation	NA	No Annotation	NA	NA
OG0004704	COG4642	Uncharacterized conserved protein, contains MORN repeats	NA	No Annotation	PF02493.23	MORN
OG0004705	NA	No Annotation	NA	No Annotation	NA	NA
OG0004706	NA	No Annotation	NA	No Annotation	NA	NA
OG0004707	NA	No Annotation	NA	No Annotation	NA	NA
OG0004708	NA	No Annotation	NA	No Annotation	NA	NA
OG0004709	NA	No Annotation	NA	No Annotation	NA	NA
OG0004710	COG0859	ADP-heptose:LPS heptosyltransferase	NA	No Annotation	NA	NA
OG0004711	NA	No Annotation	NA	No Annotation	NA	NA
OG0004712	NA	No Annotation	NA	No Annotation	NA	NA
OG0004713	NA	No Annotation	NA	No Annotation	NA	NA
OG0004714	NA	No Annotation	NA	No Annotation	NA	NA
OG0004715	NA	No Annotation	NA	No Annotation	NA	NA
OG0004716	NA	No Annotation	NA	No Annotation	NA	NA
OG0004717	COG0625	Glutathione S-transferase or stringent starvation protein SspA	NA	No Annotation	PF13410.9,PF13417.9	GST_C_2,GST_N_3
OG0004718	NA	No Annotation	NA	No Annotation	NA	NA
OG0004719	NA	No Annotation	NA	No Annotation	NA	NA
OG0004720	NA	No Annotation	NA	No Annotation	NA	NA
OG0004721	NA	No Annotation	NA	No Annotation	NA	NA
OG0004722	NA	No Annotation	NA	No Annotation	NA	NA
OG0004723	NA	No Annotation	NA	No Annotation	NA	NA
OG0004724	NA	No Annotation	NA	No Annotation	NA	NA
OG0004725	NA	No Annotation	NA	No Annotation	NA	NA
OG0004726	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	NA	No Annotation	PF00595.27	PDZ
OG0004727	COG2967	Uncharacterized conserved protein ApaG affecting Mg2+/Co2+ transport	K06195	ApaG protein	PF04379.17	DUF525
OG0004728	NA	No Annotation	NA	No Annotation	NA	NA
OG0004729	NA	No Annotation	NA	No Annotation	NA	NA
OG0004730	NA	No Annotation	NA	No Annotation	NA	NA
OG0004731	NA	No Annotation	NA	No Annotation	NA	NA
OG0004732	NA	No Annotation	NA	No Annotation	NA	NA
OG0004733	NA	No Annotation	NA	No Annotation	NA	NA
OG0004734	NA	No Annotation	NA	No Annotation	NA	NA
OG0004735	NA	No Annotation	NA	No Annotation	NA	NA
OG0004736	NA	No Annotation	NA	No Annotation	NA	NA
OG0004737	NA	No Annotation	NA	No Annotation	NA	NA
OG0004738	NA	No Annotation	NA	No Annotation	NA	NA
OG0004739	NA	No Annotation	NA	No Annotation	NA	NA
OG0004740	NA	No Annotation	NA	No Annotation	NA	NA
OG0004741	NA	No Annotation	NA	No Annotation	NA	NA
OG0004742	NA	No Annotation	NA	No Annotation	NA	NA
OG0004743	NA	No Annotation	NA	No Annotation	NA	NA
OG0004744	NA	No Annotation	NA	No Annotation	NA	NA
OG0004745	NA	No Annotation	NA	No Annotation	NA	NA
OG0004746	NA	No Annotation	NA	No Annotation	NA	NA
OG0004747	NA	No Annotation	NA	No Annotation	NA	NA
OG0004748	NA	No Annotation	NA	No Annotation	NA	NA
OG0004749	NA	No Annotation	NA	No Annotation	NA	NA
OG0004750	NA	No Annotation	NA	No Annotation	NA	NA
OG0004751	NA	No Annotation	NA	No Annotation	NA	NA
OG0004752	NA	No Annotation	NA	No Annotation	NA	NA
OG0004753	NA	No Annotation	NA	No Annotation	NA	NA
OG0004754	NA	No Annotation	NA	No Annotation	NA	NA
OG0004755	NA	No Annotation	NA	No Annotation	NA	NA
OG0004756	NA	No Annotation	NA	No Annotation	NA	NA
OG0004757	COG0451	Nucleoside-diphosphate-sugar epimerase	NA	No Annotation	PF01370.24	Epimerase
OG0004758	NA	No Annotation	NA	No Annotation	NA	NA
OG0004759	COG1396	Transcriptional regulator, contains XRE-family HTH domain	NA	No Annotation	NA	NA
OG0004760	NA	No Annotation	NA	No Annotation	NA	NA
OG0004761	NA	No Annotation	NA	No Annotation	NA	NA
OG0004762	COG3307	O-antigen ligase	NA	No Annotation	PF04932.18	Wzy_C
OG0004763	NA	No Annotation	NA	No Annotation	NA	NA
OG0004764	NA	No Annotation	NA	No Annotation	NA	NA
OG0004765	NA	No Annotation	NA	No Annotation	NA	NA
OG0004766	NA	No Annotation	NA	No Annotation	NA	NA
OG0004767	NA	No Annotation	NA	No Annotation	NA	NA
OG0004768	NA	No Annotation	NA	No Annotation	NA	NA
OG0004769	NA	No Annotation	NA	No Annotation	NA	NA
OG0004770	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	NA	No Annotation	PF01522.24	Polysacc_deac_1
OG0004771	NA	No Annotation	NA	No Annotation	NA	NA
OG0004772	NA	No Annotation	NA	No Annotation	NA	NA
OG0004773	NA	No Annotation	NA	No Annotation	NA	NA
OG0004774	NA	No Annotation	NA	No Annotation	NA	NA
OG0004775	NA	No Annotation	NA	No Annotation	NA	NA
OG0004776	NA	No Annotation	NA	No Annotation	NA	NA
OG0004777	NA	No Annotation	NA	No Annotation	NA	NA
OG0004778	NA	No Annotation	NA	No Annotation	NA	NA
OG0004779	NA	No Annotation	NA	No Annotation	NA	NA
OG0004780	NA	No Annotation	NA	No Annotation	NA	NA
OG0004781	NA	No Annotation	NA	No Annotation	NA	NA
OG0004782	NA	No Annotation	NA	No Annotation	NA	NA
OG0004783	COG4625	Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain	NA	No Annotation	PF03797.22	Autotransporter
OG0004784	NA	No Annotation	NA	No Annotation	NA	NA
OG0004785	NA	No Annotation	NA	No Annotation	NA	NA
OG0004786	NA	No Annotation	NA	No Annotation	NA	NA
OG0004787	NA	No Annotation	NA	No Annotation	NA	NA
OG0004788	NA	No Annotation	NA	No Annotation	NA	NA
OG0004789	COG1887	CDP-glycerol glycerophosphotransferase, TagB/SpsB family	NA	No Annotation	PF04464.17	Glyphos_transf
OG0004790	NA	No Annotation	NA	No Annotation	NA	NA
OG0004791	NA	No Annotation	NA	No Annotation	NA	NA
OG0004792	NA	No Annotation	NA	No Annotation	NA	NA
OG0004793	NA	No Annotation	NA	No Annotation	NA	NA
OG0004794	NA	No Annotation	NA	No Annotation	NA	NA
OG0004795	NA	No Annotation	NA	No Annotation	NA	NA
OG0004796	NA	No Annotation	NA	No Annotation	NA	NA
OG0004797	NA	No Annotation	NA	No Annotation	NA	NA
OG0004798	NA	No Annotation	NA	No Annotation	NA	NA
OG0004799	NA	No Annotation	NA	No Annotation	NA	NA
OG0004800	COG5285	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	NA	No Annotation	NA	NA
OG0004801	COG1434	Lipid carrier protein ElyC involved in cell wall biogenesis, DUF218 family	NA	No Annotation	PF02698.20	DUF218
OG0004802	NA	No Annotation	NA	No Annotation	NA	NA
OG0004803	NA	No Annotation	NA	No Annotation	NA	NA
OG0004804	NA	No Annotation	NA	No Annotation	NA	NA
OG0004805	NA	No Annotation	NA	No Annotation	NA	NA
OG0004806	NA	No Annotation	NA	No Annotation	NA	NA
OG0004807	NA	No Annotation	NA	No Annotation	PF13527.10	Acetyltransf_9
OG0004808	COG0246	Mannitol-1-phosphate/altronate dehydrogenases	K00009	mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	PF08125.16,PF02558.19	Mannitol_dh_C,ApbA
OG0004809	NA	No Annotation	NA	No Annotation	NA	NA
OG0004810	NA	No Annotation	NA	No Annotation	NA	NA
OG0004811	NA	No Annotation	NA	No Annotation	NA	NA
OG0004812	COG3410	Uncharacterized conserved protein, DUF2075 family	NA	No Annotation	PF09848.12	DUF2075
OG0004813	NA	No Annotation	NA	No Annotation	NA	NA
OG0004814	NA	No Annotation	NA	No Annotation	NA	NA
OG0004815	NA	No Annotation	NA	No Annotation	NA	NA
OG0004816	NA	No Annotation	NA	No Annotation	NA	NA
OG0004817	COG4627	Predicted SAM-depedendent methyltransferase	NA	No Annotation	NA	NA
OG0004818	NA	No Annotation	NA	No Annotation	NA	NA
OG0004819	NA	No Annotation	NA	No Annotation	NA	NA
OG0004820	NA	No Annotation	NA	No Annotation	NA	NA
OG0004821	NA	No Annotation	NA	No Annotation	NA	NA
OG0004822	NA	No Annotation	NA	No Annotation	NA	NA
OG0004823	COG4485	Uncharacterized membrane protein YfhO	NA	No Annotation	NA	NA
OG0004824	NA	No Annotation	NA	No Annotation	NA	NA
